vulnerability_id,severity,status,class,target,package,installed_version,fixed_version,title
CVE-2026-25983,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of service via crafted MSL script
CVE-2026-25985,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: Memory allocation with excessive without limits in the internal SVG decoder
CVE-2026-25986,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service via malicious YUV image processing
CVE-2026-25987,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Memory disclosure and denial of service via crafted MAP files
CVE-2026-25988,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service due to memory leak in image processing
CVE-2026-26066,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service via crafted IPTC data
CVE-2026-26283,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service via crafted image leading to an infinite loop
CVE-2026-26284,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: ImageMagick: Out-of-bounds read via crafted Photo CD (PCD) files
CVE-2026-27798,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Information disclosure via heap buffer over-read when processing images
CVE-2026-28691,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: ImageMagick: Denial of Service via uninitialized pointer dereference in JBIG decoder
CVE-2026-28693,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: ImageMagick: Out-of-bounds read or write due to integer overflow in DIB coder
CVE-2026-30883,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: ImageMagick: Denial of Service due to heap overflow when processing large image profiles
CVE-2026-32636,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: ImageMagick: Denial of Service via out-of-bounds write in NewXMLTree method
CVE-2026-33900,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u12,ImageMagick: Magick.NET: ImageMagick: Denial of Service via integer truncation in viff encoder
CVE-2026-33901,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: Magick.NET: ImageMagick: Denial of Service due to heap buffer overflow in MVG decoder
CVE-2026-33905,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u12,ImageMagick: ImageMagick: Denial of service via out-of-bounds read in -sample operation
CVE-2026-33908,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u12,ImageMagick: Magick.NET: ImageMagick: Denial of Service via deeply nested XML file processing
CVE-2026-45031,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Denial of Service due to resource policy bypass in PSD decoder
CVE-2026-45359,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Information Disclosure via Invalid Connected-Components Value
CVE-2026-45664,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Denial of Service due to excessive resource use in MNG coder
CVE-2026-46520,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Denial of Service via out-of-bounds write when processing multiple images
CVE-2026-46522,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Denial of Service via crafted MIFF file
CVE-2026-46523,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Denial of Service via crafted MSL image leading to heap-use-after-free
CVE-2026-49218,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u14,ImageMagick: ImageMagick: Denial of Service via crafted DCM image with invalid dimensions
CVE-2026-53460,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u14,ImageMagick: ImageMagick: Denial of Service via missing memory request check
CVE-2026-56361,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u15,ImageMagick: ImageMagick: Heap buffer overflow via incorrect morphology parameters
CVE-2026-56367,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u15,Magick.NET-Q16-AnyCPU: Magick.NET-Q16-HDRI-AnyCPU: Magick.NET-Q16-HDRI-OpenMP-arm64: Magick.NET-Q16-HDRI-OpenMP-x64: Mag
CVE-2026-56368,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u15,Imagemagick: ImageMagick - Memory Leak in Raw Pixel Data Coders
CVE-2026-56370,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u15,Imagemagick: ImageMagick - Out-of-bounds Access in ConnectedComponentsImage via connected-components Artifact
CVE-2026-56378,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u15,Magick.NET: ImageMagick: Denial of Service and Information Disclosure via crafted PCD file
CVE-2026-61857,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u16,ImageMagick: ImageMagick: Application crashes via malicious XMP profiles
CVE-2026-61863,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u16,ImageMagick: ImageMagick: Memory leak in TIFF encoder
CVE-2026-61866,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u16,ImageMagick: ImageMagick: Memory leak in JNG encoder can lead to denial of service
CVE-2026-61870,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u16,ImageMagick: ImageMagick: Denial of Service via specially crafted VIFF images
CVE-2025-53014,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u6,ImageMagick: ImageMagick Heap Buffer Overflow
CVE-2025-53019,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u6,ImageMagick: ImageMagick Memory Leak
CVE-2025-53101,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u6,ImageMagick: ImageMagick Stack Buffer Overflow
CVE-2025-55154,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u6,imagemagick: ImageMagick: integer overflows in MNG magnification
CVE-2025-55212,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u6,ImageMagick: ImageMagick crash on crafted input
CVE-2025-55298,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u6,ImageMagick: ImageMagick Format String Bug in InterpretImageFilename leads to arbitrary code execution
CVE-2025-57803,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u6,imagemagick: ImageMagick (WriteBMPImage): 32-bit integer overflow when writing BMP scanline stride → heap buffer overflo
CVE-2025-57807,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u6,imagemagick: ImageMagick BlobStream Forward-Seek Under-Allocation
CVE-2025-62171,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u7,ImageMagick: ImageMagick vulnerable to denial of service via integer overflow in BMP decoder on 32-bit systems
CVE-2025-66628,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u8,ImageMagick: ImageMagick Integer Overflow leading to out of bounds read (32-bit only)
CVE-2025-68618,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u8,ImageMagick: ImageMagick: Denial of Service via malicious SVG file
CVE-2025-69204,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u8,ImageMagick: ImageMagick: Denial of Service via integer overflow in SVG image processing
CVE-2026-23876,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u9,ImageMagick: ImageMagick: Arbitrary code execution via a crafted XBM image file
CVE-2026-23952,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u9,ImageMagick: ImageMagick: Denial of Service via processing of MSL comment tags
CVE-2026-25795,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service due to NULL pointer dereference during temporary file creation failure
CVE-2026-25796,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service Vulnerability
CVE-2026-25798,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service via crafted image file
CVE-2026-25799,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service via YUV sampling factor validation error
CVE-2026-25897,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Out-of-bounds heap write via integer overflow in sun decoder
CVE-2026-25898,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Information disclosure or denial of service via crafted image with invalid pixel index
CVE-2026-25965,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Local File Disclosure via Path Traversal
CVE-2026-25968,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Memory corruption via stack buffer overflow when processing an attribute
CVE-2026-25970,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Memory corruption and denial of service via signed integer overflow in SIXEL decoder.
CVE-2026-25971,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: ImageMagick: Denial of Service via circular references in MSL files
CVE-2026-25983,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of service via crafted MSL script
CVE-2026-25985,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: Memory allocation with excessive without limits in the internal SVG decoder
CVE-2026-25986,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service via malicious YUV image processing
CVE-2026-25987,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Memory disclosure and denial of service via crafted MAP files
CVE-2026-25988,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service due to memory leak in image processing
CVE-2026-26066,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service via crafted IPTC data
CVE-2026-26283,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Denial of Service via crafted image leading to an infinite loop
CVE-2026-26284,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: ImageMagick: Out-of-bounds read via crafted Photo CD (PCD) files
CVE-2026-27798,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u10,ImageMagick: ImageMagick: Information disclosure via heap buffer over-read when processing images
CVE-2026-28691,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: ImageMagick: Denial of Service via uninitialized pointer dereference in JBIG decoder
CVE-2026-28693,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: ImageMagick: Out-of-bounds read or write due to integer overflow in DIB coder
CVE-2026-30883,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: ImageMagick: Denial of Service due to heap overflow when processing large image profiles
CVE-2026-32636,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u11,ImageMagick: ImageMagick: Denial of Service via out-of-bounds write in NewXMLTree method
CVE-2026-33900,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u12,ImageMagick: Magick.NET: ImageMagick: Denial of Service via integer truncation in viff encoder
CVE-2026-33901,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: Magick.NET: ImageMagick: Denial of Service due to heap buffer overflow in MVG decoder
CVE-2026-33905,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u12,ImageMagick: ImageMagick: Denial of service via out-of-bounds read in -sample operation
CVE-2026-33908,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u12,ImageMagick: Magick.NET: ImageMagick: Denial of Service via deeply nested XML file processing
CVE-2026-45031,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Denial of Service due to resource policy bypass in PSD decoder
CVE-2026-45359,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Information Disclosure via Invalid Connected-Components Value
CVE-2026-45664,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Denial of Service due to excessive resource use in MNG coder
CVE-2026-46520,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Denial of Service via out-of-bounds write when processing multiple images
CVE-2026-46522,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Denial of Service via crafted MIFF file
CVE-2026-46523,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u13,ImageMagick: ImageMagick: Denial of Service via crafted MSL image leading to heap-use-after-free
CVE-2026-49218,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u14,ImageMagick: ImageMagick: Denial of Service via crafted DCM image with invalid dimensions
CVE-2026-53460,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u14,ImageMagick: ImageMagick: Denial of Service via missing memory request check
CVE-2026-56361,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u15,ImageMagick: ImageMagick: Heap buffer overflow via incorrect morphology parameters
CVE-2026-56367,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u15,Magick.NET-Q16-AnyCPU: Magick.NET-Q16-HDRI-AnyCPU: Magick.NET-Q16-HDRI-OpenMP-arm64: Magick.NET-Q16-HDRI-OpenMP-x64: Mag
CVE-2026-56368,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u15,Imagemagick: ImageMagick - Memory Leak in Raw Pixel Data Coders
CVE-2026-56370,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u15,Imagemagick: ImageMagick - Out-of-bounds Access in ConnectedComponentsImage via connected-components Artifact
CVE-2026-56378,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u15,Magick.NET: ImageMagick: Denial of Service and Information Disclosure via crafted PCD file
CVE-2026-61857,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u16,ImageMagick: ImageMagick: Application crashes via malicious XMP profiles
CVE-2026-61863,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u16,ImageMagick: ImageMagick: Memory leak in TIFF encoder
CVE-2026-61866,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u16,ImageMagick: ImageMagick: Memory leak in JNG encoder can lead to denial of service
CVE-2026-61870,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u5,8:6.9.11.60+dfsg-1.3+deb11u16,ImageMagick: ImageMagick: Denial of Service via specially crafted VIFF images
